start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2021-06-08 20:30:00,2021-06-08 20:30:00,1,0.5,2363.07,2363.07,2363.07,1181.535,2363.07,2363.07,2021-06-08 20:30:00,20,6,2021,<30min
2021-06-09 18:00:00,2021-06-09 18:00:00,1,0.5,2699.86,2699.86,2699.86,1349.93,2699.86,2699.86,2021-06-09 18:00:00,18,6,2021,<30min
2021-06-09 19:00:00,2021-06-09 19:00:00,1,0.5,2292.25,2292.25,2292.25,1146.125,2292.25,2292.25,2021-06-09 19:00:00,19,6,2021,<30min
2021-06-10 07:30:00,2021-06-10 07:30:00,1,0.5,2317.85,2317.85,2317.85,1158.925,2317.85,2317.85,2021-06-10 07:30:00,7,6,2021,<30min
2021-06-10 17:00:00,2021-06-10 21:30:00,10,5.0,7932.5,2190.17,3130.21,15651.050000000001,2338.85,2297.38,2021-06-10 18:00:00,17,6,2021,4-8h
2021-06-11 07:30:00,2021-06-11 08:00:00,2,1.0,2341.53,2315.09,2328.3100000000004,2328.3100000000004,2315.09,2341.53,2021-06-11 08:00:00,7,6,2021,30min-1h
2021-06-14 07:30:00,2021-06-14 07:30:00,1,0.5,2325.91,2325.91,2325.91,1162.955,2325.91,2325.91,2021-06-14 07:30:00,7,6,2021,<30min
2021-06-14 17:30:00,2021-06-14 19:00:00,4,2.0,2323.15,1631.79,2119.945,4239.89,1631.79,2323.15,2021-06-14 19:00:00,17,6,2021,1-2h
2021-06-14 20:00:00,2021-06-14 20:00:00,1,0.5,2095.6,2095.6,2095.6,1047.8,2095.6,2095.6,2021-06-14 20:00:00,20,6,2021,<30min
2021-06-15 07:30:00,2021-06-15 07:30:00,1,0.5,1666.67,1666.67,1666.67,833.335,1666.67,1666.67,2021-06-15 07:30:00,7,6,2021,<30min
2021-06-15 08:30:00,2021-06-15 08:30:00,1,0.5,1616.67,1616.67,1616.67,808.335,1616.67,1616.67,2021-06-15 08:30:00,8,6,2021,<30min
2021-06-15 09:30:00,2021-06-15 11:00:00,4,2.0,2759.54,2036.85,2408.84,4817.68,2696.01,2036.85,2021-06-15 10:00:00,9,6,2021,1-2h
2021-06-15 17:00:00,2021-06-15 17:00:00,1,0.5,1622.66,1622.66,1622.66,811.33,1622.66,1622.66,2021-06-15 17:00:00,17,6,2021,<30min
2021-06-15 18:00:00,2021-06-15 19:30:00,4,2.0,2475.57,1663.48,2200.0575,4400.115,1663.48,2475.57,2021-06-15 19:30:00,18,6,2021,1-2h
2021-06-15 21:00:00,2021-06-15 21:00:00,1,0.5,2385.86,2385.86,2385.86,1192.93,2385.86,2385.86,2021-06-15 21:00:00,21,6,2021,<30min
2021-06-16 07:30:00,2021-06-16 07:30:00,1,0.5,1794.16,1794.16,1794.16,897.08,1794.16,1794.16,2021-06-16 07:30:00,7,6,2021,<30min
2021-06-16 19:00:00,2021-06-16 19:00:00,1,0.5,1416.45,1416.45,1416.45,708.225,1416.45,1416.45,2021-06-16 19:00:00,19,6,2021,<30min
2021-06-21 07:30:00,2021-06-21 07:30:00,1,0.5,1534.78,1534.78,1534.78,767.39,1534.78,1534.78,2021-06-21 07:30:00,7,6,2021,<30min
2021-06-21 17:30:00,2021-06-21 18:00:00,2,1.0,2385.49,1495.19,1940.34,1940.34,2385.49,1495.19,2021-06-21 17:30:00,17,6,2021,30min-1h
2021-06-25 16:30:00,2021-06-25 16:30:00,1,0.5,2587.7,2587.7,2587.7,1293.85,2587.7,2587.7,2021-06-25 16:30:00,16,6,2021,<30min
2021-06-28 16:30:00,2021-06-28 16:30:00,1,0.5,2388.16,2388.16,2388.16,1194.08,2388.16,2388.16,2021-06-28 16:30:00,16,6,2021,<30min
2021-07-01 15:30:00,2021-07-01 15:30:00,1,0.5,1600.12,1600.12,1600.12,800.06,1600.12,1600.12,2021-07-01 15:30:00,15,7,2021,<30min
2021-07-03 09:30:00,2021-07-03 09:30:00,1,0.5,2037.19,2037.19,2037.19,1018.595,2037.19,2037.19,2021-07-03 09:30:00,9,7,2021,<30min
2021-07-03 11:00:00,2021-07-03 11:00:00,1,0.5,2703.39,2703.39,2703.39,1351.695,2703.39,2703.39,2021-07-03 11:00:00,11,7,2021,<30min
2021-07-06 18:00:00,2021-07-06 18:00:00,1,0.5,2719.89,2719.89,2719.89,1359.945,2719.89,2719.89,2021-07-06 18:00:00,18,7,2021,<30min
2021-07-11 18:30:00,2021-07-11 19:00:00,2,1.0,2542.01,1864.82,2203.415,2203.415,2542.01,1864.82,2021-07-11 18:30:00,18,7,2021,30min-1h
2021-07-12 18:00:00,2021-07-12 18:00:00,1,0.5,1862.42,1862.42,1862.42,931.21,1862.42,1862.42,2021-07-12 18:00:00,18,7,2021,<30min
2021-07-13 07:30:00,2021-07-13 07:30:00,1,0.5,2760.0,2760.0,2760.0,1380.0,2760.0,2760.0,2021-07-13 07:30:00,7,7,2021,<30min
2021-07-16 18:00:00,2021-07-16 18:00:00,1,0.5,2620.05,2620.05,2620.05,1310.025,2620.05,2620.05,2021-07-16 18:00:00,18,7,2021,<30min
2021-07-19 07:30:00,2021-07-19 07:30:00,1,0.5,2205.41,2205.41,2205.41,1102.705,2205.41,2205.41,2021-07-19 07:30:00,7,7,2021,<30min
2021-07-20 06:30:00,2021-07-20 06:30:00,1,0.5,2334.85,2334.85,2334.85,1167.425,2334.85,2334.85,2021-07-20 06:30:00,6,7,2021,<30min
2021-07-21 18:00:00,2021-07-21 20:30:00,6,3.0,6563.89,1416.46,3995.8566666666666,11987.57,5433.72,1589.61,2021-07-21 18:30:00,18,7,2021,2-4h
2021-07-22 06:30:00,2021-07-22 06:30:00,1,0.5,2685.34,2685.34,2685.34,1342.67,2685.34,2685.34,2021-07-22 06:30:00,6,7,2021,<30min
2021-07-22 07:30:00,2021-07-22 07:30:00,1,0.5,2244.43,2244.43,2244.43,1122.215,2244.43,2244.43,2021-07-22 07:30:00,7,7,2021,<30min
2021-07-22 17:30:00,2021-07-22 17:30:00,1,0.5,2692.31,2692.31,2692.31,1346.155,2692.31,2692.31,2021-07-22 17:30:00,17,7,2021,<30min
2021-07-23 07:30:00,2021-07-23 07:30:00,1,0.5,1863.86,1863.86,1863.86,931.93,1863.86,1863.86,2021-07-23 07:30:00,7,7,2021,<30min
2021-07-26 18:00:00,2021-07-26 18:00:00,1,0.5,2540.26,2540.26,2540.26,1270.13,2540.26,2540.26,2021-07-26 18:00:00,18,7,2021,<30min
2021-09-01 18:00:00,2021-09-01 18:00:00,1,0.5,2576.87,2576.87,2576.87,1288.435,2576.87,2576.87,2021-09-01 18:00:00,18,9,2021,<30min
2021-09-19 16:30:00,2021-09-19 16:30:00,1,0.5,1683.33,1683.33,1683.33,841.665,1683.33,1683.33,2021-09-19 16:30:00,16,9,2021,<30min
2021-09-30 08:00:00,2021-09-30 08:00:00,1,0.5,1683.33,1683.33,1683.33,841.665,1683.33,1683.33,2021-09-30 08:00:00,8,9,2021,<30min
2021-09-30 13:00:00,2021-09-30 13:00:00,1,0.5,1235.16,1235.16,1235.16,617.58,1235.16,1235.16,2021-09-30 13:00:00,13,9,2021,<30min
2021-10-01 10:15:00,2021-10-01 10:15:00,1,0.5,8347.18,8347.18,8347.18,4173.59,8347.18,8347.18,2021-10-01 10:15:00,10,10,2021,<30min
