start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2022-07-28 06:55:00,2022-07-28 08:35:00,21,10.5,12959.51,1003.94,4644.516190476192,48767.42000000001,3891.73,1003.94,2022-07-28 07:55:00,6,7,2022,8-16h
2022-08-04 00:35:00,2022-08-04 00:45:00,3,1.5,4029.71,4025.07,4028.163333333334,6042.245000000001,4025.07,4029.71,2022-08-04 00:40:00,0,8,2022,1-2h
2022-08-08 07:35:00,2022-08-08 07:35:00,1,0.5,1645.85,1645.85,1645.85,822.925,1645.85,1645.85,2022-08-08 07:35:00,7,8,2022,<30min
2022-08-08 08:20:00,2022-08-08 08:20:00,1,0.5,1281.49,1281.49,1281.49,640.745,1281.49,1281.49,2022-08-08 08:20:00,8,8,2022,<30min
2022-08-08 19:15:00,2022-08-08 19:15:00,1,0.5,1233.2,1233.2,1233.2,616.6,1233.2,1233.2,2022-08-08 19:15:00,19,8,2022,<30min
2022-08-17 14:20:00,2022-08-17 14:20:00,1,0.5,1211.03,1211.03,1211.03,605.515,1211.03,1211.03,2022-08-17 14:20:00,14,8,2022,<30min
2022-08-18 08:30:00,2022-08-18 08:35:00,2,1.0,4025.07,1500.94,2763.005,2763.005,1500.94,4025.07,2022-08-18 08:35:00,8,8,2022,30min-1h
2022-08-25 05:10:00,2022-08-25 05:10:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-08-25 05:10:00,5,8,2022,<30min
2022-08-25 06:55:00,2022-08-25 07:50:00,12,6.0,11396.6,1003.94,3749.1133333333332,22494.68,1009.3,1003.94,2022-08-25 07:30:00,6,8,2022,4-8h
2022-08-25 08:05:00,2022-08-25 08:20:00,4,2.0,4000.0,4000.0,4000.0,8000.0,4000.0,4000.0,2022-08-25 08:05:00,8,8,2022,1-2h
2022-08-25 10:45:00,2022-08-25 10:50:00,2,1.0,1004.24,1003.94,1004.09,1004.09,1004.24,1003.94,2022-08-25 10:45:00,10,8,2022,30min-1h
2022-08-25 16:25:00,2022-08-25 16:25:00,1,0.5,4025.07,4025.07,4025.07,2012.535,4025.07,4025.07,2022-08-25 16:25:00,16,8,2022,<30min
2022-08-26 06:35:00,2022-08-26 08:45:00,27,13.5,15500.0,3974.8,11054.102592592591,149230.38499999998,9900.58,3974.8,2022-08-26 07:30:00,6,8,2022,8-16h
2022-08-26 14:05:00,2022-08-26 14:15:00,3,1.5,4037.85,1003.94,3022.286666666667,4533.43,1003.94,4037.85,2022-08-26 14:15:00,14,8,2022,1-2h
2022-08-26 14:25:00,2022-08-26 14:25:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-08-26 14:25:00,14,8,2022,<30min
2022-08-26 14:40:00,2022-08-26 14:40:00,1,0.5,9900.01,9900.01,9900.01,4950.005,9900.01,9900.01,2022-08-26 14:40:00,14,8,2022,<30min
2022-08-26 14:50:00,2022-08-26 14:55:00,2,1.0,12522.08,4025.07,8273.575,8273.575,4025.07,12522.08,2022-08-26 14:55:00,14,8,2022,30min-1h
2022-08-26 17:00:00,2022-08-26 17:00:00,1,0.5,3974.8,3974.8,3974.8,1987.4,3974.8,3974.8,2022-08-26 17:00:00,17,8,2022,<30min
2022-08-26 17:20:00,2022-08-26 17:30:00,3,1.5,4025.07,1003.94,2010.9833333333336,3016.4750000000004,4025.07,1003.94,2022-08-26 17:20:00,17,8,2022,1-2h
2022-08-29 04:40:00,2022-08-29 04:40:00,1,0.5,4056.4,4056.4,4056.4,2028.2,4056.4,4056.4,2022-08-29 04:40:00,4,8,2022,<30min
2022-08-29 09:25:00,2022-08-29 09:25:00,1,0.5,10068.48,10068.48,10068.48,5034.24,10068.48,10068.48,2022-08-29 09:25:00,9,8,2022,<30min
2022-08-30 17:00:00,2022-08-30 17:00:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-08-30 17:00:00,17,8,2022,<30min
2022-08-31 11:05:00,2022-08-31 11:10:00,2,1.0,1500.94,1008.92,1254.93,1254.93,1500.94,1008.92,2022-08-31 11:05:00,11,8,2022,30min-1h
2022-09-01 06:15:00,2022-09-01 07:35:00,17,8.5,9900.01,1003.94,3992.1864705882363,33933.58500000001,4025.07,3975.1,2022-09-01 06:25:00,6,9,2022,8-16h
2022-09-01 07:45:00,2022-09-01 07:45:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-01 07:45:00,7,9,2022,<30min
2022-09-01 11:10:00,2022-09-01 11:15:00,2,1.0,11396.6,1003.94,6200.27,6200.27,1003.94,11396.6,2022-09-01 11:15:00,11,9,2022,30min-1h
2022-09-07 11:05:00,2022-09-07 11:10:00,2,1.0,15500.0,1003.94,8251.97,8251.97,1003.94,15500.0,2022-09-07 11:10:00,11,9,2022,30min-1h
2022-09-07 13:00:00,2022-09-07 13:00:00,1,0.5,15492.78,15492.78,15492.78,7746.39,15492.78,15492.78,2022-09-07 13:00:00,13,9,2022,<30min
2022-09-07 16:40:00,2022-09-07 16:45:00,2,1.0,4025.07,1003.94,2514.505,2514.505,1003.94,4025.07,2022-09-07 16:45:00,16,9,2022,30min-1h
2022-09-07 19:05:00,2022-09-07 19:05:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-07 19:05:00,19,9,2022,<30min
2022-09-07 23:05:00,2022-09-07 23:15:00,3,1.5,11447.62,4025.07,6505.593333333334,9758.390000000001,11447.62,4025.07,2022-09-07 23:05:00,23,9,2022,1-2h
2022-09-07 23:35:00,2022-09-08 00:25:00,11,5.5,15500.0,2192.54,10632.40909090909,58478.24999999999,15500.0,2192.54,2022-09-07 23:35:00,23,9,2022,4-8h
2022-09-08 06:40:00,2022-09-08 06:40:00,1,0.5,11415.3,11415.3,11415.3,5707.65,11415.3,11415.3,2022-09-08 06:40:00,6,9,2022,<30min
2022-09-08 06:50:00,2022-09-08 06:50:00,1,0.5,11396.6,11396.6,11396.6,5698.3,11396.6,11396.6,2022-09-08 06:50:00,6,9,2022,<30min
2022-09-11 09:15:00,2022-09-11 09:15:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-11 09:15:00,9,9,2022,<30min
2022-09-11 19:15:00,2022-09-11 19:15:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-11 19:15:00,19,9,2022,<30min
2022-09-12 06:40:00,2022-09-12 06:40:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-12 06:40:00,6,9,2022,<30min
2022-09-20 20:25:00,2022-09-20 20:25:00,1,0.5,1500.94,1500.94,1500.94,750.47,1500.94,1500.94,2022-09-20 20:25:00,20,9,2022,<30min
2022-09-20 21:25:00,2022-09-20 21:25:00,1,0.5,1006.53,1006.53,1006.53,503.265,1006.53,1006.53,2022-09-20 21:25:00,21,9,2022,<30min
2022-09-22 19:05:00,2022-09-22 19:05:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-22 19:05:00,19,9,2022,<30min
2022-09-22 21:10:00,2022-09-22 21:10:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-09-22 21:10:00,21,9,2022,<30min
2022-09-25 14:30:00,2022-09-25 14:40:00,3,1.5,4037.23,1003.94,3023.7466666666664,4535.62,1003.94,4030.07,2022-09-25 14:35:00,14,9,2022,1-2h
2022-10-05 11:10:00,2022-10-05 11:15:00,2,1.0,4025.07,1003.94,2514.505,2514.505,1003.94,4025.07,2022-10-05 11:15:00,11,10,2022,30min-1h
2022-10-15 08:15:00,2022-10-15 08:20:00,2,1.0,12922.49,11396.6,12159.545,12159.545,12922.49,11396.6,2022-10-15 08:15:00,8,10,2022,30min-1h
2022-10-31 07:55:00,2022-10-31 07:55:00,1,0.5,4100.28,4100.28,4100.28,2050.14,4100.28,4100.28,2022-10-31 07:55:00,7,10,2022,<30min
2022-11-10 08:10:00,2022-11-10 08:10:00,1,0.5,3971.59,3971.59,3971.59,1985.795,3971.59,3971.59,2022-11-10 08:10:00,8,11,2022,<30min
2022-11-12 08:20:00,2022-11-12 08:20:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-11-12 08:20:00,8,11,2022,<30min
2022-11-12 21:35:00,2022-11-12 21:35:00,1,0.5,4500.01,4500.01,4500.01,2250.005,4500.01,4500.01,2022-11-12 21:35:00,21,11,2022,<30min
2022-11-13 02:55:00,2022-11-13 03:45:00,11,5.5,15500.0,1165.51,5556.2,30559.1,5001.0,1430.0,2022-11-13 03:25:00,2,11,2022,4-8h
2022-11-15 11:45:00,2022-11-15 11:45:00,1,0.5,1165.51,1165.51,1165.51,582.755,1165.51,1165.51,2022-11-15 11:45:00,11,11,2022,<30min
2022-11-15 12:05:00,2022-11-15 12:05:00,1,0.5,1165.51,1165.51,1165.51,582.755,1165.51,1165.51,2022-11-15 12:05:00,12,11,2022,<30min
2022-11-15 12:25:00,2022-11-15 12:25:00,1,0.5,10000.0,10000.0,10000.0,5000.0,10000.0,10000.0,2022-11-15 12:25:00,12,11,2022,<30min
2022-11-15 23:35:00,2022-11-15 23:40:00,2,1.0,1500.94,1316.91,1408.9250000000002,1408.9250000000002,1500.94,1316.91,2022-11-15 23:35:00,23,11,2022,30min-1h
2022-11-16 00:50:00,2022-11-16 00:50:00,1,0.5,1228.01,1228.01,1228.01,614.005,1228.01,1228.01,2022-11-16 00:50:00,0,11,2022,<30min
2022-11-16 08:45:00,2022-11-16 08:45:00,1,0.5,12922.49,12922.49,12922.49,6461.245,12922.49,12922.49,2022-11-16 08:45:00,8,11,2022,<30min
2022-11-17 16:15:00,2022-11-17 16:15:00,1,0.5,1500.94,1500.94,1500.94,750.47,1500.94,1500.94,2022-11-17 16:15:00,16,11,2022,<30min
2022-11-17 16:25:00,2022-11-17 16:30:00,2,1.0,1500.94,1174.93,1337.935,1337.935,1500.94,1174.93,2022-11-17 16:25:00,16,11,2022,30min-1h
2022-11-17 16:55:00,2022-11-17 16:55:00,1,0.5,15500.0,15500.0,15500.0,7750.0,15500.0,15500.0,2022-11-17 16:55:00,16,11,2022,<30min
2022-11-19 05:20:00,2022-11-19 05:20:00,1,0.5,12922.49,12922.49,12922.49,6461.245,12922.49,12922.49,2022-11-19 05:20:00,5,11,2022,<30min
2022-11-19 05:30:00,2022-11-19 05:30:00,1,0.5,12922.49,12922.49,12922.49,6461.245,12922.49,12922.49,2022-11-19 05:30:00,5,11,2022,<30min
2022-12-06 16:10:00,2022-12-06 16:10:00,1,0.5,4358.73,4358.73,4358.73,2179.365,4358.73,4358.73,2022-12-06 16:10:00,16,12,2022,<30min
2022-12-06 16:25:00,2022-12-06 16:30:00,2,1.0,12523.61,4025.07,8274.34,8274.34,12523.61,4025.07,2022-12-06 16:25:00,16,12,2022,30min-1h
2022-12-20 13:30:00,2022-12-20 13:30:00,1,0.5,3977.89,3977.89,3977.89,1988.945,3977.89,3977.89,2022-12-20 13:30:00,13,12,2022,<30min
2022-12-26 12:15:00,2022-12-26 12:15:00,1,0.5,4027.21,4027.21,4027.21,2013.605,4027.21,4027.21,2022-12-26 12:15:00,12,12,2022,<30min
2022-12-26 13:00:00,2022-12-26 13:00:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2022-12-26 13:00:00,13,12,2022,<30min
2023-01-07 15:15:00,2023-01-07 15:15:00,1,0.5,1008.09,1008.09,1008.09,504.045,1008.09,1008.09,2023-01-07 15:15:00,15,1,2023,<30min
2023-01-07 19:20:00,2023-01-07 19:20:00,1,0.5,1101.0,1101.0,1101.0,550.5,1101.0,1101.0,2023-01-07 19:20:00,19,1,2023,<30min
2023-01-27 13:45:00,2023-01-27 13:45:00,1,0.5,12523.42,12523.42,12523.42,6261.71,12523.42,12523.42,2023-01-27 13:45:00,13,1,2023,<30min
2023-02-08 14:55:00,2023-02-08 14:55:00,1,0.5,4025.07,4025.07,4025.07,2012.535,4025.07,4025.07,2023-02-08 14:55:00,14,2,2023,<30min
2023-02-09 18:20:00,2023-02-09 18:20:00,1,0.5,3826.62,3826.62,3826.62,1913.31,3826.62,3826.62,2023-02-09 18:20:00,18,2,2023,<30min
2023-02-09 18:45:00,2023-02-09 19:10:00,6,3.0,15500.0,1003.94,8188.403333333335,24565.210000000003,7285.42,1003.94,2023-02-09 19:00:00,18,2,2023,2-4h
2023-02-15 18:40:00,2023-02-15 19:00:00,5,2.5,15500.0,1003.94,6277.912,15694.78,15500.0,1004.83,2023-02-15 18:40:00,18,2,2023,2-4h
2023-02-15 19:10:00,2023-02-15 19:10:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-02-15 19:10:00,19,2,2023,<30min
2023-02-16 16:45:00,2023-02-16 17:00:00,4,2.0,11396.6,1453.86,5016.935,10033.87,1453.86,4244.19,2023-02-16 16:50:00,16,2,2023,1-2h
2023-02-16 17:45:00,2023-02-16 17:45:00,1,0.5,2371.27,2371.27,2371.27,1185.635,2371.27,2371.27,2023-02-16 17:45:00,17,2,2023,<30min
2023-02-16 18:00:00,2023-02-16 18:05:00,2,1.0,1144.78,1055.08,1099.9299999999998,1099.9299999999998,1144.78,1055.08,2023-02-16 18:00:00,18,2,2023,30min-1h
2023-02-16 19:05:00,2023-02-16 19:50:00,10,5.0,11451.61,4025.07,8396.288000000002,41981.44000000001,11451.61,4025.07,2023-02-16 19:05:00,19,2,2023,4-8h
2023-02-16 20:05:00,2023-02-16 20:15:00,3,1.5,4025.07,3974.8,4008.3133333333335,6012.47,4025.07,3974.8,2023-02-16 20:05:00,20,2,2023,1-2h
2023-02-16 20:25:00,2023-02-16 20:25:00,1,0.5,10216.23,10216.23,10216.23,5108.115,10216.23,10216.23,2023-02-16 20:25:00,20,2,2023,<30min
2023-02-23 17:50:00,2023-02-23 17:55:00,2,1.0,3999.0,1002.1,2500.55,2500.55,1002.1,3999.0,2023-02-23 17:55:00,17,2,2023,30min-1h
2023-02-23 18:55:00,2023-02-23 19:15:00,5,2.5,4025.07,1003.94,2811.404,7028.51,1003.94,1003.94,2023-02-23 19:00:00,18,2,2023,2-4h
2023-02-25 07:20:00,2023-02-25 07:20:00,1,0.5,12922.49,12922.49,12922.49,6461.245,12922.49,12922.49,2023-02-25 07:20:00,7,2,2023,<30min
2023-02-25 08:50:00,2023-02-25 08:50:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-02-25 08:50:00,8,2,2023,<30min
2023-03-15 02:55:00,2023-03-15 02:55:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-03-15 02:55:00,2,3,2023,<30min
2023-03-17 04:15:00,2023-03-17 04:15:00,1,0.5,1004.7,1004.7,1004.7,502.35,1004.7,1004.7,2023-03-17 04:15:00,4,3,2023,<30min
2023-04-17 17:35:00,2023-04-17 17:35:00,1,0.5,1052.59,1052.59,1052.59,526.295,1052.59,1052.59,2023-04-17 17:35:00,17,4,2023,<30min
2023-04-18 01:05:00,2023-04-18 01:05:00,1,0.5,3982.59,3982.59,3982.59,1991.295,3982.59,3982.59,2023-04-18 01:05:00,1,4,2023,<30min
2023-04-27 02:40:00,2023-04-27 02:40:00,1,0.5,9899.5,9899.5,9899.5,4949.75,9899.5,9899.5,2023-04-27 02:40:00,2,4,2023,<30min
2023-04-27 07:30:00,2023-04-27 07:30:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-04-27 07:30:00,7,4,2023,<30min
2023-04-27 07:40:00,2023-04-27 07:40:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-04-27 07:40:00,7,4,2023,<30min
2023-05-01 05:40:00,2023-05-01 05:40:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 05:40:00,5,5,2023,<30min
2023-05-01 05:50:00,2023-05-01 05:50:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 05:50:00,5,5,2023,<30min
2023-05-01 06:45:00,2023-05-01 06:45:00,1,0.5,9899.5,9899.5,9899.5,4949.75,9899.5,9899.5,2023-05-01 06:45:00,6,5,2023,<30min
2023-05-01 07:00:00,2023-05-01 07:05:00,2,1.0,3982.59,1003.94,2493.2650000000003,2493.2650000000003,3982.59,1003.94,2023-05-01 07:00:00,7,5,2023,30min-1h
2023-05-01 07:30:00,2023-05-01 07:30:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 07:30:00,7,5,2023,<30min
2023-05-01 10:20:00,2023-05-01 10:20:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 10:20:00,10,5,2023,<30min
2023-05-01 17:00:00,2023-05-01 17:00:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 17:00:00,17,5,2023,<30min
2023-05-01 17:20:00,2023-05-01 17:20:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-01 17:20:00,17,5,2023,<30min
2023-05-02 07:05:00,2023-05-02 07:05:00,1,0.5,3982.59,3982.59,3982.59,1991.295,3982.59,3982.59,2023-05-02 07:05:00,7,5,2023,<30min
2023-05-03 23:50:00,2023-05-03 23:50:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-03 23:50:00,23,5,2023,<30min
2023-05-04 00:25:00,2023-05-04 00:25:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-04 00:25:00,0,5,2023,<30min
2023-05-04 05:50:00,2023-05-04 05:50:00,1,0.5,3982.59,3982.59,3982.59,1991.295,3982.59,3982.59,2023-05-04 05:50:00,5,5,2023,<30min
2023-05-04 06:05:00,2023-05-04 06:15:00,3,1.5,9899.99,1003.94,4962.173333333333,7443.26,1003.94,9899.99,2023-05-04 06:15:00,6,5,2023,1-2h
2023-05-04 06:25:00,2023-05-04 08:25:00,25,12.5,15500.0,1003.94,8709.341199999999,108866.76499999998,9899.5,9899.99,2023-05-04 08:10:00,6,5,2023,8-16h
2023-05-04 08:35:00,2023-05-04 08:35:00,1,0.5,11600.0,11600.0,11600.0,5800.0,11600.0,11600.0,2023-05-04 08:35:00,8,5,2023,<30min
2023-05-04 16:15:00,2023-05-04 16:15:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-04 16:15:00,16,5,2023,<30min
2023-05-04 16:50:00,2023-05-04 16:50:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-04 16:50:00,16,5,2023,<30min
2023-05-04 17:00:00,2023-05-04 17:00:00,1,0.5,1004.24,1004.24,1004.24,502.12,1004.24,1004.24,2023-05-04 17:00:00,17,5,2023,<30min
2023-05-10 17:00:00,2023-05-10 17:05:00,2,1.0,9899.5,3982.59,6941.045,6941.045,3982.59,9899.5,2023-05-10 17:05:00,17,5,2023,30min-1h
2023-05-10 17:15:00,2023-05-10 17:15:00,1,0.5,9899.5,9899.5,9899.5,4949.75,9899.5,9899.5,2023-05-10 17:15:00,17,5,2023,<30min
2023-05-10 17:45:00,2023-05-10 17:45:00,1,0.5,1003.94,1003.94,1003.94,501.97,1003.94,1003.94,2023-05-10 17:45:00,17,5,2023,<30min
2023-05-23 06:45:00,2023-05-23 06:50:00,2,1.0,1030.23,1003.94,1017.085,1017.085,1030.23,1003.94,2023-05-23 06:45:00,6,5,2023,30min-1h
2023-05-23 07:00:00,2023-05-23 07:00:00,1,0.5,1292.75,1292.75,1292.75,646.375,1292.75,1292.75,2023-05-23 07:00:00,7,5,2023,<30min
2023-05-29 23:35:00,2023-05-29 23:40:00,2,1.0,9899.5,3968.6,6934.05,6934.05,3968.6,9899.5,2023-05-29 23:40:00,23,5,2023,30min-1h
2023-06-01 12:35:00,2023-06-01 12:35:00,1,0.5,1300.94,1300.94,1300.94,650.47,1300.94,1300.94,2023-06-01 12:35:00,12,6,2023,<30min
2023-06-28 07:50:00,2023-06-28 08:00:00,3,1.5,12922.49,9899.5,10907.196666666665,16360.794999999998,9899.5,9899.6,2023-06-28 07:55:00,7,6,2023,1-2h
2023-06-28 08:35:00,2023-06-28 08:40:00,2,1.0,9899.5,3968.6,6934.05,6934.05,9899.5,3968.6,2023-06-28 08:35:00,8,6,2023,30min-1h
2023-06-28 23:40:00,2023-06-28 23:40:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-06-28 23:40:00,23,6,2023,<30min
2023-06-29 00:25:00,2023-06-29 00:25:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-06-29 00:25:00,0,6,2023,<30min
2023-07-03 11:40:00,2023-07-03 11:40:00,1,0.5,1500.94,1500.94,1500.94,750.47,1500.94,1500.94,2023-07-03 11:40:00,11,7,2023,<30min
2023-07-10 00:10:00,2023-07-10 00:10:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-07-10 00:10:00,0,7,2023,<30min
2023-07-11 17:05:00,2023-07-11 17:10:00,2,1.0,4093.14,1019.67,2556.4049999999997,2556.4049999999997,4093.14,1019.67,2023-07-11 17:05:00,17,7,2023,30min-1h
2023-07-26 17:55:00,2023-07-26 17:55:00,1,0.5,1174.95,1174.95,1174.95,587.475,1174.95,1174.95,2023-07-26 17:55:00,17,7,2023,<30min
2023-08-01 17:55:00,2023-08-01 18:50:00,12,6.0,16600.0,1055.56,6517.379166666667,39104.275,1055.56,3968.6,2023-08-01 18:35:00,17,8,2023,4-8h
2023-08-11 07:10:00,2023-08-11 07:10:00,1,0.5,14391.35,14391.35,14391.35,7195.675,14391.35,14391.35,2023-08-11 07:10:00,7,8,2023,<30min
2023-08-11 17:00:00,2023-08-11 17:10:00,3,1.5,9899.5,3968.6,5945.566666666667,8918.35,9899.5,3968.6,2023-08-11 17:00:00,17,8,2023,1-2h
2023-08-11 17:20:00,2023-08-11 17:30:00,3,1.5,16600.0,9899.5,14366.5,21549.75,16600.0,9899.5,2023-08-11 17:20:00,17,8,2023,1-2h
2023-08-11 17:40:00,2023-08-11 17:40:00,1,0.5,1005.54,1005.54,1005.54,502.77,1005.54,1005.54,2023-08-11 17:40:00,17,8,2023,<30min
2023-08-11 17:50:00,2023-08-11 18:00:00,3,1.5,9899.5,3968.6,7922.533333333333,11883.8,9899.5,9899.5,2023-08-11 17:50:00,17,8,2023,1-2h
2023-08-11 18:20:00,2023-08-11 18:25:00,2,1.0,3968.6,3968.6,3968.6,3968.6,3968.6,3968.6,2023-08-11 18:20:00,18,8,2023,30min-1h
2023-08-11 18:35:00,2023-08-11 18:40:00,2,1.0,9899.5,3968.6,6934.05,6934.05,9899.5,3968.6,2023-08-11 18:35:00,18,8,2023,30min-1h
2023-08-11 18:50:00,2023-08-11 18:55:00,2,1.0,9899.5,9899.5,9899.5,9899.5,9899.5,9899.5,2023-08-11 18:50:00,18,8,2023,30min-1h
2023-08-11 19:05:00,2023-08-11 19:10:00,2,1.0,16575.16,3968.6,10271.88,10271.88,16575.16,3968.6,2023-08-11 19:05:00,19,8,2023,30min-1h
2023-08-11 19:20:00,2023-08-11 20:15:00,12,6.0,16575.16,9899.5,12302.092499999999,73812.555,16575.16,16575.16,2023-08-11 19:20:00,19,8,2023,4-8h
2023-08-11 20:25:00,2023-08-11 20:35:00,3,1.5,9899.5,3968.6,5945.566666666667,8918.35,9899.5,3968.6,2023-08-11 20:25:00,20,8,2023,1-2h
2023-08-11 20:50:00,2023-08-11 21:00:00,3,1.5,16600.0,9899.5,14358.4,21537.6,16600.0,9899.5,2023-08-11 20:50:00,20,8,2023,1-2h
2023-08-11 21:10:00,2023-08-11 21:10:00,1,0.5,9899.5,9899.5,9899.5,4949.75,9899.5,9899.5,2023-08-11 21:10:00,21,8,2023,<30min
2023-08-11 22:05:00,2023-08-11 22:05:00,1,0.5,16575.16,16575.16,16575.16,8287.58,16575.16,16575.16,2023-08-11 22:05:00,22,8,2023,<30min
2023-08-12 04:05:00,2023-08-12 04:05:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-08-12 04:05:00,4,8,2023,<30min
2023-08-12 04:50:00,2023-08-12 04:50:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-08-12 04:50:00,4,8,2023,<30min
2023-08-15 17:50:00,2023-08-15 18:40:00,11,5.5,14508.32,1001.67,3499.8018181818184,19248.91,1218.48,1010.05,2023-08-15 18:00:00,17,8,2023,4-8h
2023-08-30 06:05:00,2023-08-30 06:15:00,3,1.5,3942.0,1005.54,2963.1800000000003,4444.77,1005.54,3942.0,2023-08-30 06:10:00,6,8,2023,1-2h
2023-08-30 06:25:00,2023-08-30 06:25:00,1,0.5,3942.0,3942.0,3942.0,1971.0,3942.0,3942.0,2023-08-30 06:25:00,6,8,2023,<30min
2023-08-30 06:35:00,2023-08-30 06:35:00,1,0.5,3942.0,3942.0,3942.0,1971.0,3942.0,3942.0,2023-08-30 06:35:00,6,8,2023,<30min
2023-08-30 06:45:00,2023-08-30 08:25:00,21,10.5,12600.44,1005.54,4238.347619047619,44502.65,12600.44,1005.54,2023-08-30 06:45:00,6,8,2023,8-16h
2023-09-04 05:45:00,2023-09-04 05:45:00,1,0.5,3969.06,3969.06,3969.06,1984.53,3969.06,3969.06,2023-09-04 05:45:00,5,9,2023,<30min
2023-09-08 00:50:00,2023-09-08 00:50:00,1,0.5,3968.75,3968.75,3968.75,1984.375,3968.75,3968.75,2023-09-08 00:50:00,0,9,2023,<30min
2023-09-24 23:55:00,2023-09-24 23:55:00,1,0.5,9908.62,9908.62,9908.62,4954.31,9908.62,9908.62,2023-09-24 23:55:00,23,9,2023,<30min
2023-09-25 22:05:00,2023-09-25 22:05:00,1,0.5,3968.6,3968.6,3968.6,1984.3,3968.6,3968.6,2023-09-25 22:05:00,22,9,2023,<30min
2023-09-30 03:10:00,2023-09-30 03:10:00,1,0.5,3936.6,3936.6,3936.6,1968.3,3936.6,3936.6,2023-09-30 03:10:00,3,9,2023,<30min
2023-10-29 18:30:00,2023-10-29 18:30:00,1,0.5,1822.27,1822.27,1822.27,911.135,1822.27,1822.27,2023-10-29 18:30:00,18,10,2023,<30min
2023-11-09 18:45:00,2023-11-09 19:00:00,4,2.0,16600.0,9899.5,14924.875,29849.75,16600.0,9899.5,2023-11-09 18:45:00,18,11,2023,1-2h
2023-11-28 12:00:00,2023-11-28 12:00:00,1,0.5,16600.0,16600.0,16600.0,8300.0,16600.0,16600.0,2023-11-28 12:00:00,12,11,2023,<30min
2023-12-08 10:55:00,2023-12-08 10:55:00,1,0.5,16490.5,16490.5,16490.5,8245.25,16490.5,16490.5,2023-12-08 10:55:00,10,12,2023,<30min
2023-12-08 11:25:00,2023-12-08 11:45:00,5,2.5,15599.6,12922.49,14528.756,36321.89,15599.6,12922.49,2023-12-08 11:25:00,11,12,2023,2-4h
2024-02-03 16:00:00,2024-02-03 16:00:00,1,0.5,1021.51,1021.51,1021.51,510.755,1021.51,1021.51,2024-02-03 16:00:00,16,2,2024,<30min
2024-02-21 18:00:00,2024-02-21 18:55:00,12,6.0,16600.0,1051.11,13564.9075,81389.44499999999,1144.83,1051.11,2024-02-21 18:10:00,18,2,2024,4-8h
2024-02-27 18:15:00,2024-02-27 18:30:00,4,2.0,16600.0,1171.98,9154.1775,18308.355,1171.98,16600.0,2024-02-27 18:30:00,18,2,2024,1-2h
2024-02-27 18:55:00,2024-02-27 18:55:00,1,0.5,9899.5,9899.5,9899.5,4949.75,9899.5,9899.5,2024-02-27 18:55:00,18,2,2024,<30min
